BOLETANUM,ARTICULO,CANTIDAD,COSTO,FECHAENTRA,FECHAVENTA,VALORVENTA,INTERESES,VENDIDO,COMPRADO,GRAMOS,IVA
210601,+ANILLO PD PDAS DE G,,270000,2019-04-12,,,,False,False,4.5,
210602,+CADENA CON DIJE FIJ,,480000,2019-04-12,,,,False,False,6.5,
210606,+ANILLO PARA DAMA PI,,150000,2019-04-12,,,,False,False,5.8,
210607,+ESCLAVA SOLA.,,1000000,2019-04-12,,,,False,False,13.9,
210612,*CADENA SOLA.,,450000,2019-04-12,,,,False,False,6.9,
210621,ANILLO PD.P.VARIAS.,,250000,2019-04-12,,,,False,False,4.0,
210626,+DIJE(CRISTO),,200000,2019-04-12,,,,False,False,2.8,
210628,+ARGOLLA GRAFILADA.,,200000,2019-04-12,,,,False,False,3.3,
210629,+ANILLO PD.P.BLANCAS,,250000,2019-04-12,,,,False,False,3.8,
210646,"+ANILLO PARA DAMA, D",,200000,2019-04-12,,,,False,False,3.1,
210659,+ANILLO PD.P.BLANCAS,,110000,2019-04-12,,,,False,False,1.8,
210677,+CADENA SOLDADA CON,,100000,2019-04-12,,,,False,False,3.4,
210680,+CADENA SOLA.,,380000,2019-04-12,,,,False,False,5.2,
210689,+CADENA SOLA PARTIDA,,700000,2019-04-12,,,,False,False,10.6,
210690,*ARGOLLA LISA TORCID,,50000,2019-04-12,,,,False,False,0.9,
210691,*ANILLO PD.P.ROJA EN,,100000,2019-04-12,,,,False,False,4.0,
210705,+ANILLO PD PDA VERDE,,130000,2019-04-12,,,,False,False,2.0,
210712,+CADENA CON DIJE.(HU,,1400000,2019-04-12,,,,False,False,19.8,
210719,+ANILLO PH PDAS VARI,,500000,2019-04-12,,,,False,False,7.8,
210729,+DIJE (1/2 SOL).,,350000,2019-04-12,,,,False,False,5.3,
210761,+DOS ANILLOS PD. Y A,,650000,2019-04-12,,,,False,False,10.3,
210766,+ARGOLLA LISA.,,200000,2019-04-12,,,,False,False,4.0,
210767,+CADENA CON DIJE (CR,,500000,2019-04-12,,,,False,False,12.3,
210773,+ARGOLLA LISA EN ORO,,250000,2019-04-12,,,,False,False,8.5,
210786,"+ANILLO PARA DAMA, P",,120000,2019-04-12,,,,False,False,2.8,
210790,+TRES DIJES SUMIDOS.,,50000,2019-04-12,,,,False,False,1.4,
210804,+TRES ANILLOS PARA D,,450000,2019-04-12,,,,False,False,10.0,
210811,+ANILLO PH.P.BLANCAS,,200000,2019-04-12,,,,False,False,9.5,
210814,+ANILLO PH.P.BLANCAS,,1100000,2019-04-12,,,,False,False,17.0,
210843,+ANILLO PD.P.BLANCAS,,150000,2019-04-12,,,,False,False,2.9,
210844,+ANILLO PH.P.VARIAS.,,300000,2019-04-12,,,,False,False,4.8,
210849,+ANILLO PH.P.VERDE (,,90000,2019-04-12,,,,False,False,3.4,
210854,+ANILLO PH.P.VARIAS,,1000000,2019-04-12,,,,False,False,19.2,
210857,"+ANILLO PARA DAMA, P",,300000,2019-04-12,,,,False,False,4.7,
210862,+CADENA SOLA,,680000,2019-04-12,,,,False,False,8.9,
210870,+CADENA SOLA.,,70000,2019-04-12,,,,False,False,1.6,
210871,+ARGOLLA LISA ORO BA,,120000,2019-04-12,,,,False,False,2.6,
210878,+ANILLO PH.(GRADO).,,200000,2019-04-12,,,,False,False,6.5,
210880,+ANILLO PD PDAS,,300000,2019-04-12,,,,False,False,4.8,
210900,*PAR DE ARETES P. VE,,70000,2019-04-12,,,,False,False,2.6,
210906,+ARGOLLA GRAFILADA Y,,170000,2019-04-12,,,,False,False,2.7,
210915,+ANILLO P H P VERDE.,,750000,2019-04-12,,,,False,False,11.5,
210920,"+ANILLO PARA DAMA, P",,60000,2019-04-12,,,,False,False,1.2,
210948,+ANILLO PD.P.VARIAS.,,180000,2019-04-12,,,,False,False,3.2,
210953,+ARGOLLA LISA.   ORO,,50000,2019-04-12,,,,False,False,2.5,
210959,+CADENA SOLA (AVERIA,,120000,2019-04-12,,,,False,False,2.0,
210961,+CADENA CON DIJE (EN,,150000,2019-04-12,,,,False,False,3.5,
210974,+CADENA SOLA.,,1400000,2019-04-12,,,,False,False,21.6,
210979,+ANILLO PD.P.VARIAS.,,100000,2019-04-12,,,,False,False,1.5,
210983,+ANILLO PD.,,70000,2019-04-12,,,,False,False,1.2,
210988,*CADENA SOLA (EN PLA,,50000,2019-04-12,,,,False,False,0.0,
211001,"+PAR CANDONGAS, IMPA",,80000,2019-04-12,,,,False,False,1.4,
211009,+ANILLO PD.P.VERDE.,,170000,2019-04-12,,,,False,False,2.7,
211017,+ANILLO PARA H P BLA,,200000,2019-04-12,,,,False,False,5.2,
211021,+PAR DE CANDONGAS.,,100000,2019-04-12,,,,False,False,1.6,
211034,+CADENA CON DIJE (CR,,320000,2019-04-12,,,,False,False,6.4,
211040,"+ANILLO PD,P,MORADA.",,250000,2019-04-12,,,,False,False,5.1,
211048,+CADENA CON DIJE.,,400000,2019-04-12,,,,False,False,6.8,
211054,+ANILLO PH.,,400000,2019-04-12,,,,False,False,5.7,
211055,+CADENA CON DIJE (M),,500000,2019-04-12,,,,False,False,8.1,
211062,+CADENA CON DIJE (SN,,250000,2019-04-12,,,,False,False,3.7,
211080,PULSERA Y DIJE HUECO,,300000,2019-04-12,,,,False,False,5.9,
211081,*CADENA REVENTADA SO,,180000,2019-04-12,,,,False,False,3.3,
211085,+ARGOLLA GRAFILADA P,,200000,2019-04-12,,,,False,False,3.5,
211087,+DOS ANILLOS PïD PDA,,600000,2019-04-12,,,,False,False,8.7,
211093,+ARGOLLA GRAFILADA.,,250000,2019-04-12,,,,False,False,3.7,
211095,+DOS DIJES.,,70000,2019-04-12,,,,False,False,1.4,
211098,+CADENA Y ARGOLLA BI,,700000,2019-04-12,,,,False,False,11.1,
211106,"+ANILLO MPARA DAMA,.",,100000,2019-04-12,,,,False,False,2.7,
211107,+PULSERA SOLA,,350000,2019-04-12,,,,False,False,5.8,
211117,+CADENA CON DIJE CRU,,200000,2019-04-12,,,,False,False,3.0,
211129,+CADENA SOLA.Y UN PA,,500000,2019-04-12,,,,False,False,7.9,
211130,+CADENA CON DOS DIJE,,1000000,2019-04-12,,,,False,False,13.9,
211141,"+ARGOLLA LISA, ORO B",,160000,2019-04-12,,,,False,False,3.5,
211144,+CADENA CON DIJE (HU,,70000,2019-04-12,,,,False,False,1.0,
211146,+ANILLO PARA DAMA P,,350000,2019-04-12,,,,False,False,6.0,
211166,+ANILLO PD.P.BLANCA.,,150000,2019-04-12,,,,False,False,2.5,
211167,+ANILLO PD.P.VARIAS.,,40000,2019-04-12,,,,False,False,0.7,
211174,+ARGOLLA BISELADA.,,100000,2019-04-12,,,,False,False,2.0,
211177,+CADENA SOLA (AVERIA,,180000,2019-04-12,,,,False,False,2.8,
211180,+ARGOLLA LISA.,,400000,2019-04-12,,,,False,False,5.3,
211188,+CADENA CON DIJE.,,90000,2019-04-12,,,,False,False,1.3,
211189,+ANILLO PD.P.BLANCA.,,100000,2019-04-12,,,,False,False,1.8,
211199,"+ANILLOS PARA DAMA,",,4500000,2019-04-12,,,,False,False,71.2,
211200,+DOS ANILLOS PARA DA,,750000,2019-04-12,,,,False,False,15.8,
210840,+ANILLO PH.P.NEGRA.,,700000,2019-04-12,,,,False,False,12.2,
206769,+ANILLO PH.P.BLANCAS,,350000,2019-04-13,,,,False,False,7.2,
206968,+PAR DE CANDONGAS (A,,200000,2019-04-13,,,,False,False,4.0,
207175,+CADENA CON DOS DIJE,,600000,2019-04-13,,,,False,False,13.7,
208188,+ANILLO PH.(AVERIADO,,60000,2019-04-13,,,,False,False,4.6,
208363,+ANILLO PARA H  DE G,,250000,2019-04-13,,,,False,False,4.2,
209066,+CADENA CON DIJE.,,250000,2019-04-13,,,,False,False,4.0,
209128,+ANILLO Y PISANILLO,,500000,2019-04-13,,,,False,False,7.0,
209414,+ARGOLLA GRAFILADA.,,250000,2019-04-13,,,,False,False,4.0,
209507,+DOS ANILLOS PD.P.BL,,150000,2019-04-13,,,,False,False,6.6,
209557,+CADENA SOLA,,350000,2019-04-13,,,,False,False,5.3,
209584,+ARGOLLA GRAFILADA,,350000,2019-04-13,,,,False,False,5.1,
209614,+ANILLO PD PDAS,,200000,2019-04-13,,,,False,False,4.9,
209615,+ARGOLLA GRAFILADA.,,180000,2019-04-13,,,,False,False,3.0,
209660,+ANILLO PD DE GRADO,,200000,2019-04-13,,,,False,False,4.7,
209801,+CADENA CON DIJE.,,100000,2019-04-13,,,,False,False,1.8,
209845,+CADENA CON DIJE.,,100000,2019-04-13,,,,False,False,2.3,
209920,+ANILLO PD.P.VERDE.,,100000,2019-04-13,,,,False,False,2.0,
209994,+CADENA SOLA,,1100000,2019-04-13,,,,False,False,15.8,
210007,+CADENA SOLA,,400000,2019-04-13,,,,False,False,8.9,
210013,+ANILLO PD.P.VARIAS.,,200000,2019-04-13,,,,False,False,3.7,
210028,"+ANILLO PARA DAMA, D",,200000,2019-04-13,,,,False,False,3.2,
210060,+ANILLO PH.SELLO EN,,600000,2019-04-13,,,,False,False,8.7,
210113,+PULSERA SOLA.,,700000,2019-04-13,,,,False,False,15.3,
210114,+ARGOLLA BISELADA,,350000,2019-04-13,,,,False,False,5.4,
210137,+CADENA CON TRES DIJ,,350000,2019-04-13,,,,False,False,4.9,
210179,"+CADENA REAZA MALA,",,300000,2019-04-13,,,,False,False,6.1,
210222,+ANILLO PARA H PIEDR,,800000,2019-04-13,,,,False,False,12.6,
210240,"+CADENA CON DIJE, HU",,80000,2019-04-13,,,,False,False,1.6,
210268,+ARGOLLA GRAFILADA,,200000,2019-04-13,,,,False,False,4.0,
210330,+ARGOLLA GRAFILADA.,,200000,2019-04-13,,,,False,False,3.0,
210390,+CADENA SOLA.,,500000,2019-04-13,,,,False,False,8.8,
210406,+ANILLO PD PDAS VARI,,300000,2019-04-13,,,,False,False,4.7,
210452,+ANILLO PD.P.VERDE Y,,150000,2019-04-13,,,,False,False,2.8,
210534,+CADENA ROTA.,,200000,2019-04-13,2019-04-13,200000,20000,True,False,4.8,
210543,+PULSERA SOLA.,,100000,2019-04-13,,,,False,False,1.7,
211214,+ANILLO PD.P.BLANCA.,,80000,2019-05-21,,,,False,False,1.4,
211218,+PAR ARETES.,,250000,2019-05-21,,,,False,False,4.9,
211222,+PULSERA SOLA .,,600000,2019-05-21,,,,False,False,8.7,
211235,+CADENA CON DIJE Y P,,1000000,2019-05-21,,,,False,False,15.0,
211269,CADENA Y DOS ANILLOS,,450000,2019-05-21,,,,False,False,7.1,
211281,+PAR ED ARGOLLAS BIS,,1200000,2019-05-21,,,,False,False,20.7,
211289,+CADENA CON DIJE ïPD,,500000,2019-05-21,,,,False,False,9.3,
211296,+GARGANTILLA DICE SE,,300000,2019-05-21,,,,False,False,4.8,
211297,+CADENA SOLA.,,170000,2019-05-21,,,,False,False,2.5,
211304,+CADENA SOLA CON P.A,,80000,2019-06-15,,,,False,False,1.4,
211313,+TRES ANILLOS PD.P.V,,200000,2019-06-15,,,,False,False,3.3,
211325,+ARGOLLA GRAFILADA D,,300000,2019-06-15,,,,False,False,5.8,
211340,+CADENA CON DIJE.,,200000,2019-06-15,,,,False,False,3.2,
211368,+PAR CANDONGAS TACAD,,50000,2019-06-15,,,,False,False,1.3,
211374,+DIJE (VIRGEN).,,570000,2019-06-15,,,,False,False,8.6,
211397,+CADENA CON DIJE (CR,,800000,2019-06-15,,,,False,False,13.5,
211400,+CADENA Y ANILLO PAR,,1800000,2019-06-15,,,,False,False,31.5,
211468,*DOS ANILLOS PD.P.VA,,400000,2019-07-06,,,,False,False,7.9,
211472,+PULSERA Y TOBILLERA,,900000,2019-07-06,,,,False,False,14.3,
211481,+CADENA SOLA.,,300000,2019-07-06,,,,False,False,6.2,
211491,+ARO SOLO.,,280000,2019-07-06,,,,False,False,4.2,
211501,+CADENA CON DIJE (PO,,600000,2019-07-06,,,,False,False,9.4,
211502,+ANILLO PD.P.LILAS.,,110000,2019-07-06,,,,False,False,1.9,
211514,+CADENA CON DOS DIJE,,280000,2019-07-06,,,,False,False,4.2,
211529,+CADENA SOLA,,900000,2019-07-06,,,,False,False,15.0,
211544,+CADENA CON DIJE PDA,,200000,2019-07-06,,,,False,False,3.5,
211545,"+ANILLO PARA DAMA, P",,300000,2019-07-06,,,,False,False,4.8,
211550,+CADENA CON DIJE (CR,,500000,2019-07-06,,,,False,False,9.2,
207258,+CADENA SOLA.,,250000,2019-07-06,,,,False,False,6.2,
208053,+CADENA CON DIJE (PA,,700000,2019-07-06,,,,False,False,11.0,
208156,+ANILLO PARA DAMA PI,,600000,2019-07-06,,,,False,False,8.8,
208181,+ARO MELCOCHA.,,500000,2019-07-06,,,,False,False,8.4,
208183,"+ANILLO PARA DAMA, Y",,1000000,2019-07-06,,,,False,False,16.6,
208215,+PULSERA CON CINCO D,,800000,2019-07-06,,,,False,False,13.1,
208697,+CADENA CON DOS DIJE,,150000,2019-07-06,,,,False,False,3.3,
208848,"+ARGOLLA DICE, LUCEN",,200000,2019-07-06,,,,False,False,3.3,
209427,+ANILLO PARA DAMA PI,,200000,2019-07-06,,,,False,False,4.3,
209823,+ANILLO PEQUE¥O (SIG,,100000,2019-07-06,,,,False,False,2.6,
209867,+CADENA SOLA (TRES O,,2500000,2019-07-06,,,,False,False,38.0,
209950,+ANILLO PH.SIN PIEDR,,800000,2019-07-06,,,,False,False,14.3,
210130,+CADENA PDAS,,450000,2019-07-06,,,,False,False,8.1,
210300,+ARGOLLA BISELADA (F,,220000,2019-07-06,,,,False,False,4.6,
210328,+PAR CANDONGAS.P BLA,,300000,2019-07-06,,,,False,False,4.5,
210333,+ANILLO PARA H ESCUD,,120000,2019-07-06,,,,False,False,5.0,
210355,ANILLO PARA H PIEDRA,,200000,2019-07-06,,,,False,False,3.2,
210380,"+ANILLO PARA DAMA,P",,200000,2019-07-06,,,,False,False,3.2,
210430,+ARGOLLA GRAFILADA.,,80000,2019-07-06,,,,False,False,1.4,
210510,+ANILLO PD.,,400000,2019-07-06,,,,False,False,5.5,
210648,+ARGOLLA LISA.,,300000,2019-07-06,,,,False,False,4.2,
210704,+DOS ARGOLLAS GRAFIL,,500000,2019-07-06,,,,False,False,7.7,
210717,+PAR DE ARETES P.BLA,,350000,2019-07-06,,,,False,False,5.5,
210737,+ANILLO PH.P.VERDES,,380000,2019-07-06,,,,False,False,6.3,
210738,+ANILLO PH.P.VERDES,,320000,2019-07-06,,,,False,False,5.4,
210882,+PAR DE ARGOLLA GRAF,,600000,2019-07-06,,,,False,False,9.8,
210887,+CADENA CON DIJE (RE,,900000,2019-07-06,,,,False,False,13.5,
210896,+CADENA AVERIADA CON,,400000,2019-07-06,,,,False,False,6.8,
211555,+ARGOLL GRAFILADA.,,300000,2019-08-08,,,,False,False,4.6,
211557,+CADENA SOLA (TRES O,,700000,2019-08-08,,,,False,False,10.3,
211562,+PAR ARETS SUMIDOS.,,30000,2019-08-08,,,,False,False,0.9,
211577,+CADENA SOLA,,400000,2019-08-08,,,,False,False,7.7,
211583,+CADENA CON DIJE (CR,,120000,2019-08-08,,,,False,False,1.8,
211597,+DIJE (PISCIS).,,300000,2019-08-08,,,,False,False,5.1,
211600,+DOS DIJES.,,300000,2019-08-08,,,,False,False,4.5,
211601,+ANILLO PD.SOLO.,,100000,2019-08-08,,,,False,False,1.8,
211604,+CADENA CON DIJE (P),,200000,2019-08-08,,,,False,False,2.8,
211605,+DOS ANILLOS PD.P.VA,,85000,2019-08-08,,,,False,False,1.4,
211606,"+ANILLO PARA DAMA,",,180000,2019-08-08,,,,False,False,2.6,
211634,+ANILLO PARA D LEON,,400000,2019-09-11,,,,False,False,6.3,
211644,*CADENA SOLA (EN PLA,,100000,2019-09-11,,,,False,False,0.0,
211646,+ARGOLLA GRAFILADA.,,120000,2019-09-11,,,,False,False,2.0,
211651,+ANILLO PD P ROJA,,200000,2019-09-11,,,,False,False,4.0,
211658,+ANILLO PH.TRACTOMUL,,500000,2019-09-11,,,,False,False,7.8,
211664,*ARGOLLA GRAFILADA.,,120000,2019-09-11,,,,False,False,1.9,
211672,+CADENA.TRES PULSERA,,5350000,2019-09-11,,,,False,False,75.6,
211673,+ANILLO PH PDA VERDE,,600000,2019-09-11,,,,False,False,8.3,
211687,+PAR DE CANDONGAS.,,150000,2019-09-11,,,,False,False,2.5,
211691,+ANILLO PD.P.CIRCON.,,80000,2019-09-11,,,,False,False,1.9,
211695,*ARGOLLA LISA.,,200000,2019-09-11,,,,False,False,2.9,
211721,+ANILLO PD.P.BLANCA,,60000,2019-09-11,,,,False,False,1.6,
211723,+ARGOLLA GRAFILADA Y,,500000,2019-09-11,,,,False,False,7.5,
211724,+DIJE DOS ANILLOS PA,,800000,2019-09-11,,,,False,False,12.6,
211729,+DOS ANILLOS PD.P.VA,,150000,2019-09-11,,,,False,False,2.3,
211730,+ARGOLLA LISA,,150000,2019-09-11,,,,False,False,3.4,
211733,+ANILLO PD.SELLO.,,150000,2019-11-05,,,,False,False,2.7,
211734,+CADENA CON DIJE Y A,,700000,2019-11-05,,,,False,False,10.2,
211739,+CUATRO ANILLOS PD.P,,1100000,2019-11-05,,,,False,False,16.2,
211741,"+ANILLO PARA DAMA, P",,250000,2019-11-05,,,,False,False,4.8,
211742,"+ANILLO PARA DAMA, P",,200000,2019-11-05,,,,False,False,3.7,
211752,+DOS CADENA CON U DI,,600000,2019-11-05,,,,False,False,10.3,
211754,+ANILLO PH(MARTIN),,1000000,2019-11-05,,,,False,False,14.2,
211767,+ANILLO PARA H (SILL,,500000,2019-11-05,,,,False,False,6.9,
211779,+ARGOLLA LISA.,,250000,2019-11-05,,,,False,False,3.9,
211780,+ARGOLLA GRAFILADA.,,400000,2019-11-05,,,,False,False,6.2,
211786,+CADENA CON DIJE.PUL,,800000,2019-11-05,,,,False,False,11.8,
211790,+ARGOLLA GRAFILADA.,,200000,2019-11-05,,,,False,False,3.7,
211805,+DOS ANILLOS PARA DA,,400000,2019-11-05,,,,False,False,6.7,
211806,+ESCLAVA SOLA,,900000,2019-11-05,,,,False,False,12.7,
211821,+DOS ANILLOS PD PDAS,,300000,2019-11-05,,,,False,False,4.7,
211836,"+PAR ARGOLLAS, DICE",,400000,2019-11-05,,,,False,False,5.9,
211837,+ARGOLLA EN DOS OROS,,200000,2019-11-05,,,,False,False,4.3,
211850,+ANILLO PD.DE GRADO.,,250000,2019-11-05,,,,False,False,3.7,
211859,+DIJE (PLACA).,,300000,2019-11-05,,,,False,False,4.8,
211870,+ANILLO PD PDAS VARI,,230000,2019-11-05,,,,False,False,3.5,
211871,DOS ANILLOS PD.P.VAR,,300000,2019-11-05,,,,False,False,4.7,
211872,+ARGOLLA GRAFILADA.,,200000,2019-11-05,,,,False,False,3.0,
211903,"+ANILLO PARA DAMA, P",,280000,2019-11-05,,,,False,False,4.0,
211906,+DOS ANILLOS PD.P.NE,,50000,2019-11-05,,,,False,False,1.2,
211907,+ESCLAVA PARA NI¥O.,,130000,2019-11-05,,,,False,False,2.1,
211909,+ARGOLLA GRAFILADA.,,300000,2019-11-05,,,,False,False,5.3,
211910,+CADENA SOLA (AVERIA,,450000,2019-11-05,,,,False,False,6.4,
211913,*CADENA CON CUATRO D,,1000000,2019-11-05,,,,False,False,17.6,
211929,+ANILLO PD.P.VERDE Y,,100000,2019-11-05,,,,False,False,2.3,
211942,+DOS ANILLOS PD.P.CI,,200000,2019-11-05,,,,False,False,3.3,
211943,+CADENA REVNTADA CON,,200000,2019-11-05,,,,False,False,3.0,
211947,+DOS ANILLOS PH (CM),,1500000,2019-11-05,,,,False,False,23.2,
211949,+PULSERA Y ARGOLLA,,1400000,2019-11-05,2019-12-30,1400000,630000,True,False,19.6,
211955,+ANILLO PD.P.BLANCAS,,150000,2019-11-05,,,,False,False,4.0,
211956,+ARGOLLA GRAFILADA (,,200000,2019-11-05,,,,False,False,2.9,
208717,+DOS ANILLOS PD.P.BL,,280000,2019-11-05,,,,False,False,4.2,
208988,+PULSERA (ESTERILLA),,400000,2019-11-05,,,,False,False,7.1,
209445,+CADENA SOLA (TRES O,,500000,2019-11-05,,,,False,False,9.4,
209672,+CADENA CON TRES DIJ,,2800000,2019-11-05,,,,False,False,38.5,
209713,+TRES ANILLOS PD PDA,,700000,2019-11-05,,,,False,False,24.7,
209912,+CADENA (CAMAFEO).,,1100000,2019-11-05,,,,False,False,17.9,
209913,+CADENA SOLA.,,1100000,2019-11-05,,,,False,False,16.8,
209933,+PULSERA.ANILLO PD.P,,1400000,2019-11-05,,,,False,False,22.8,
209934,+PULSERA Y TRES ANIL,,1300000,2019-11-05,,,,False,False,21.4,
210088,+ANILLO PH.P.ROJA (D,,450000,2019-11-05,,,,False,False,8.6,
210104,+ANILLO PD.(NUDO DEL,,100000,2019-11-05,,,,False,False,3.1,
210150,+CADENA SOLA.,,250000,2019-11-05,,,,False,False,3.8,
210315,+DOS ANILLOS PARA DA,,300000,2019-11-05,,,,False,False,6.1,
210319,+CADENA SOLA.,,1200000,2019-11-05,,,,False,False,18.0,
210321,+DOS ANILLOS PARA DA,,250000,2019-11-05,,,,False,False,6.0,
210427,PULSERA SOLA USADA (,,350000,2019-11-05,,,,False,False,5.1,
210553,*BICICLETA T.T. COLO,,130000,2019-11-05,2019-11-28,130000,40000,True,False,0.0,
210576,+ANILLO PD.P.BLANCAS,,400000,2019-11-05,,,,False,False,6.0,
210668,+CADENA CON DIJE.,,300000,2019-11-05,,,,False,False,4.6,
210725,+ANILLO PD DAS CIRCO,,150000,2019-11-05,,,,False,False,2.5,
210778,+CADENA SOLA (PARTID,,850000,2019-11-05,,,,False,False,16.3,
210784,+ARGOLLA GRAFILADA (,,250000,2019-11-05,,,,False,False,4.7,
210796,+ANILLO PD.P.BLANCAS,,200000,2019-11-05,,,,False,False,3.8,
210818,+ANILLO PD PDAS,,130000,2019-11-05,,,,False,False,2.1,
210908,+PAR TOPOS.,,50000,2019-11-05,,,,False,False,0.9,
210954,++CADENA SOLA,,160000,2019-11-05,,,,False,False,2.4,
210985,+DJE (K).,,200000,2019-11-05,,,,False,False,4.0,
211088,+CADENA CON DIJE EN,,250000,2019-11-05,,,,False,False,4.0,
211104,+ANILLO PD.P.BLANCAS,,100000,2019-11-05,,,,False,False,4.1,
211118,+ANILLO PD.P.VERDE (,,200000,2019-11-05,,,,False,False,3.4,
211152,+CADENA SOLA (REVENT,,200000,2019-11-05,,,,False,False,3.4,
211154,+CADENA CON TRES DIJ,,300000,2019-11-05,,,,False,False,12.5,
211242,+ANILLO PD.P.BLANCAS,,350000,2019-11-05,,,,False,False,6.0,
211275,+DOS CADENA CON DOS,,1000000,2019-11-05,,,,False,False,21.8,
211323,+ANILLO PARA H PIEDR,,800000,2019-11-05,,,,False,False,13.0,
211379,"+ANILLO PARA DAMA, P",,450000,2019-11-05,,,,False,False,7.4,
211383,+CADENA CON DIJE (CR,,1500000,2019-11-05,,,,False,False,24.4,
211387,*CADENA SOLA.(AVERIA,,200000,2019-11-05,,,,False,False,3.0,
211414,"+ANILLO PARA H, P VE",,350000,2019-11-05,,,,False,False,5.4,
211498,+ANILLO PD.P.VARIAS.,,80000,2019-11-05,,,,False,False,2.3,
211504,+ANILLO PH.P.NEGRA.,,200000,2019-11-05,,,,False,False,4.7,
211960,"+DOS CADENAS, (UNA R",,300000,2019-12-09,,,,False,False,5.8,
211962,+ESCLAVA,,400000,2019-12-09,,,,False,False,6.0,
211976,+ARGOLLA LISA.,,130000,2019-12-09,,,,False,False,2.0,
211981,+PULSERA SOLA.,,230000,2019-12-09,,,,False,False,3.3,
211982,"+ARGOLLA,ANILLO PARA",,1100000,2019-12-09,,,,False,False,13.9,
211995,+ANILLO PD.P.VARIAS.,,220000,2019-12-09,,,,False,False,4.2,
212002,+ANILLO PH.P.BLANCAS,,280000,2019-12-09,,,,False,False,4.0,
212004,+CADENA CON DOS DIJE,,1400000,2019-12-09,,,,False,False,20.1,
212008,+ANILLO PD.P.VARIAS.,,160000,2019-12-09,,,,False,False,2.7,
212011,+ANILLO PD.P.VARIAS.,,400000,2019-12-09,,,,False,False,6.5,
212015,+PAR DE ARGOLLAS GRA,,400000,2019-12-09,,,,False,False,6.7,
212029,+ARGOLLA LISA.,,100000,2019-12-09,,,,False,False,2.1,
212030,+ANILLO PD.P.BLANCA.,,170000,2019-12-09,,,,False,False,3.0,
212032,+PULSERA Y ANILLO PD,,350000,2019-12-09,,,,False,False,5.2,
212038,+DOS CADENAS CON DOS,,1000000,2019-12-09,2019-12-30,1000000,800000,True,False,16.2,
212048,+ARGOLLA GRAFILADA.,,230000,2019-12-09,,,,False,False,3.3,
212050,"+ANILLO PARA DAMA, P",,220000,2019-12-09,,,,False,False,3.7,
212054,+ARGOLLA LISA.,,200000,2019-12-09,,,,False,False,3.7,
212056,+PAR TOPOS MARIPOSA,,100000,2019-12-09,,,,False,False,1.4,
212060,*ANILLO PH.P.VERDE (,,400000,2019-12-09,,,,False,False,6.9,
212082,+ANILLO PD.SOLO.,,60000,2019-12-09,,,,False,False,1.0,
212112,+TRES ANILLOS PARA D,,500000,2020-02-21,,,,False,False,8.6,
212113,+PAR DE ARGOLLAS LIS,,1000000,2020-02-21,,,,False,False,15.8,
212124,+CADENA MATERIAL BLA,,70000,2020-02-21,,,,False,False,1.1,
212126,+ARGOLLA LISA.,,180000,2020-02-21,,,,False,False,2.7,
212127,+ANILLO PARA D PIEDR,,160000,2020-02-21,,,,False,False,2.3,
212135,+DIJE (CRISTO).,,300000,2020-02-21,,,,False,False,5.6,
212145,+CADENA CON DIJE,,600000,2020-02-21,,,,False,False,9.0,
212157,+ANILLO PD.P.BLANCA.,,200000,2020-02-21,,,,False,False,4.0,
212159,+PULSERA SOLDADA CON,,250000,2020-02-21,,,,False,False,4.1,
212161,+ARGOLLA GRAFILADA.,,700000,2020-02-21,,,,False,False,11.5,
212172,+PAR DE ARGOLLAS Y A,,1000000,2020-02-21,,,,False,False,14.2,
212180,+ANILLO PARA DAMA P,,250000,2020-02-21,,,,False,False,4.9,
212181,+CADENA CON DIJE.,,200000,2020-02-21,,,,False,False,3.7,
212191,+ANILLO PD.,,80000,2020-02-21,,,,False,False,1.3,
212192,+DOS PARES DE ARETES,,450000,2020-02-21,,,,False,False,7.2,
212202,+CADENA CON DIJE Y A,,200000,2020-02-21,,,,False,False,4.1,
212208,+PULSERA SOLA.,,230000,2020-02-21,,,,False,False,3.3,
212211,+ANILLO PD.P.BLANCA.,,120000,2020-02-21,,,,False,False,1.9,
212217,+ARGOLLA Y CANDONGA,,300000,2020-02-21,,,,False,False,4.4,
212222,+CADENA CON DIJE.,,300000,2020-02-21,,,,False,False,6.3,
212230,+ANILLO PD DE GRADO,,400000,2020-02-21,,,,False,False,6.0,
212232,+PULSERA Y ANILLO PA,,550000,2020-02-21,,,,False,False,8.6,
212260,+CADENA CON DIJE Y A,,400000,2020-02-21,,,,False,False,5.8,
212261,+CADENA CON DIJE Y A,,500000,2020-02-21,,,,False,False,6.7,
212269,+ARGOLLA GRAFILADA.,,220000,2020-02-21,,,,False,False,3.0,
212286,ANILLO PD.P.VARIAS (,,120000,2020-02-21,,,,False,False,2.8,
212295,+CADENA SOLA Y ANILL,,550000,2020-02-21,,,,False,False,7.7,
212321,+ARGOLLA LISA.,,500000,2020-02-21,,,,False,False,7.5,
212326,+PULSERA PEPAS PESO,,50000,2020-02-21,,,,False,False,0.8,
212334,+ARGOLLA GRAFILADA,,360000,2020-02-21,,,,False,False,5.8,
212345,+ANILLO PD PDAS  FAL,,500000,2020-03-12,,,,False,False,6.7,
212355,+CADENA CON DIJE (CR,,900000,2020-03-12,,,,False,False,12.8,
212361,+CADENA REVENTADA OR,,200000,2020-03-12,,,,False,False,6.2,
